awardId,recipient,agency,subAgency,awardType,amount,issueDomain,awardCount,uei,piid,modificationNumber,actionDate,competitionType,numberOfOffers,priceOnlyAward,exPostModification,protestFiled,exclusionFlag,firewallCovered
68HE0319F0020,LINTECH GLOBAL INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,17.3726,procurement,1,YT1QJBHRM6D5,68HE0319F0020,P00042,2025-06-25,FULL AND OPEN COMPETITION,15,true,true,false,false,false
68HERD23F0120,CENTENNIAL TECHNOLOGIES INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,17.2101,procurement,1,K8TKPM6WDHJ5,68HERD23F0120,P00046,2026-04-09,FULL AND OPEN COMPETITION,4,false,true,false,false,false
68HE0D18F0935,"INDIGO IT, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,16.8511,procurement,1,NXTBL1MCMY17,68HE0D18F0935,P00063,2024-02-26,FULL AND OPEN COMPETITION,12,false,true,false,false,false
68HE0C18F0857,"ENERGY SYSTEMS GROUP, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,16.6355,procurement,1,JBZELFBMX1J4,68HE0C18F0857,P00013,2025-07-08,FULL AND OPEN COMPETITION,9,true,true,false,false,false
68HE0220C0001,AJANTA CONSULTING LLC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,16.6320,procurement,1,SC8NK73L9136,68HE0220C0001,P00016,2026-04-30,NOT AVAILABLE FOR COMPETITION,1,true,true,false,false,false
68HERH23F0122,RESEARCH TRIANGLE INSTITUTE,Environmental Protection Agency,Environmental Protection Agency,BPA CALL,16.5279,procurement,1,JJHCMK4NT5N3,68HERH23F0122,P00020,2026-04-22,FULL AND OPEN COMPETITION,0,false,true,false,false,false
68HE0521F0071,EQ & CH REMEDIATION,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,16.4657,procurement,1,J6FHN6CP5HZ4,68HE0521F0071,P00004,2026-04-03,FULL AND OPEN COMPETITION,3,true,true,false,false,false
EPG12H00522,"LEIDOS MANAGEMENT SYSTEMS DESIGNERS, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,16.3811,procurement,1,X1NCU18Q19T9,EPG12H00522,P00037,2024-05-23,FULL AND OPEN COMPETITION,5,true,true,false,false,false
EP0005,WESTON SOLUTIONS INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,16.3422,procurement,1,Z4XGALW7L9K6,EP0005,P00064,2025-08-28,NEGOTIATED PROPOSAL/QUOTE,2,false,true,false,false,false
EPG16H01259,CGI FEDERAL INC.,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,16.0967,procurement,1,TRKEP1HEBNS5,EPG16H01259,P00088,2024-11-13,FULL AND OPEN COMPETITION,2,false,true,false,false,false
68HE0522F0075,"J. F. BRENNAN COMPANY, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,15.6350,procurement,1,LK42U7KJQKW4,68HE0522F0075,P00006,2024-09-25,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HERD22F0097,"VMD SYSTEMS INTEGRATORS, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,15.5808,procurement,1,ULHMANN9V8A5,68HERD22F0097,P00033,2026-04-17,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,true,true,false,true,false
68HERH21F0030,BONNER ANALYTICAL TESTING CO,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,15.5412,procurement,1,MFHFJAS3U4G8,68HERH21F0030,P00026,2026-03-27,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HERC21F0406,"WILSON 5 SERVICE COMPANY, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,15.0857,procurement,1,J1F1QMGZPAB9,68HERC21F0406,P00043,2026-04-28,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,true,true,false,true,false
68HE0821F0036,CDM FEDERAL PROGRAMS CORPORATION,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,15.0039,procurement,1,DHS5ZJSFCSH9,68HE0821F0036,P00007,2026-02-26,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0123F0046,"HYDROGEOLOGIC, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,14.9766,procurement,1,S7Q4GKNGGA81,68HE0123F0046,P00017,2026-03-25,FULL AND OPEN COMPETITION,2,true,true,false,false,false
EPC17024,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,14.5547,procurement,1,SMNWM6HN79X5,EPC17024,P00119,2024-06-28,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0919F0017,"TETRA TECH, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,14.5509,procurement,1,J8CNBANBZ6U8,68HE0919F0017,P00022,2024-06-06,FULL AND OPEN COMPETITION,0,false,true,false,false,false
EP1664,CSRA LLC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,14.4751,procurement,1,VSFCW25ZAE49,EP1664,P00053,2026-02-24,FULL AND OPEN COMPETITION,3,true,true,false,false,false
68HE0923F0051,"TETRA TECH, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,14.2800,procurement,1,J8CNBANBZ6U8,68HE0923F0051,P00005,2026-01-02,FULL AND OPEN COMPETITION,0,false,true,false,false,false
EPW09024,BATTELLE MEMORIAL INSTITUTE,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,14.2663,procurement,1,F125YU6SWK59,EPW09024,P00090,2024-05-23,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0520C0001,CETACEAN MARINE INC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,14.2331,procurement,1,LGKJWFNKGJY1,68HE0520C0001,P00034,2024-11-26,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2,false,true,false,true,false
68HE0924F0102,"CH2M HILL, INC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,14.0113,procurement,1,NBG7N3TRX7K4,68HE0924F0102,P00008,2025-12-29,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0H18F1530,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.9218,procurement,1,SMNWM6HN79X5,68HE0H18F1530,P00063,2025-01-31,FULL AND OPEN COMPETITION,1,true,true,false,false,false
EPD16017,TRC ENVIRONMENTAL CORP,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,13.9129,procurement,1,HBL5EPLQGJ44,EPD16017,P00041,2024-02-05,FULL AND OPEN COMPETITION,2,true,true,false,false,false
68HE0522F0022,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.8118,procurement,1,LEEMJD9WKDC9,68HE0522F0022,P00006,2025-06-05,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HERD24F0001,DATA SYSTEMS ANALYSTS INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.7716,procurement,1,K5WASFGRFAG5,68HERD24F0001,P00025,2026-04-07,FULL AND OPEN COMPETITION,3,false,true,false,false,false
0001,"ICF INCORPORATED, L.L.C.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.7442,procurement,1,QHBLBNKKV4U3,0001,P00078,2026-04-22,FULL AND OPEN COMPETITION,0,false,true,false,false,false
68HERH20F0253,"OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.5790,procurement,1,JW7MLW3RRK34,68HERH20F0253,P00074,2025-06-11,FULL AND OPEN COMPETITION,0,true,true,false,false,false
68HERH23F0279,EASTERN RESEARCH GROUP INC,Environmental Protection Agency,Environmental Protection Agency,BPA CALL,13.5062,procurement,1,DK4TBEJRAR56,68HERH23F0279,P00024,2026-05-13,FULL AND OPEN COMPETITION,0,false,true,false,false,false
68HERH21F0045,ALLIANCE TECHNICAL GROUP LLC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.4170,procurement,1,PZV7JADJHQA1,68HERH21F0045,P00031,2025-07-30,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
EPW09027,SRC INC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,13.3696,procurement,1,DC9UXK381JR5,EPW09027,P00064,2024-02-14,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0323F0083,EQ & CH REMEDIATION,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.3542,procurement,1,J6FHN6CP5HZ4,68HE0323F0083,P00002,2024-09-13,FULL AND OPEN COMPETITION,2,true,true,false,false,false
68HERC24F0204,"DEFENSE CONTRACTING ACTIVITY, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.3082,procurement,1,S346NM6KFBA7,68HERC24F0204,P00026,2026-04-29,FULL AND OPEN COMPETITION,2,true,true,false,false,false
68HE0724F0147,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.2684,procurement,1,LEEMJD9WKDC9,68HE0724F0147,P00009,2026-03-13,FULL AND OPEN COMPETITION,3,true,true,false,false,false
68HERD20F0094,"LEIDOS, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.2091,procurement,1,UE9QJD4KK1L6,68HERD20F0094,P00023,2025-07-08,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0724F0039,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.2032,procurement,1,LEEMJD9WKDC9,68HE0724F0039,P00005,2025-08-14,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0723F0148,OCH JV,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,13.2024,procurement,1,JGYBC6JQM8D3,68HE0723F0148,P00005,2025-12-31,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2,false,true,false,true,false
68HE0520C0005,"CH2M HILL, INC",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,13.1884,procurement,1,NBG7N3TRX7K4,68HE0520C0005,P00014,2023-12-11,NOT COMPETED,1,true,true,false,false,false
EPW12010,"ICF INCORPORATED, L.L.C.",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,13.1151,procurement,1,QHBLBNKKV4U3,EPW12010,P00143,2026-05-11,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HERH22F0027,"SKEO SOLUTIONS, INC",Environmental Protection Agency,Environmental Protection Agency,BPA CALL,13.1129,procurement,1,J17NK57Q51B3,68HERH22F0027,P00019,2026-01-14,FULL AND OPEN COMPETITION,0,true,true,false,false,false
EPC16001,"THE NORTHBRIDGE GROUP, INC.",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,12.9461,procurement,1,ESYLQF6CYGZ6,EPC16001,P00076,2025-10-10,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,3,false,true,false,true,false
EPW12003,SRC INC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,12.8594,procurement,1,DC9UXK381JR5,EPW12003,P00072,2024-06-11,FULL AND OPEN COMPETITION,1,true,true,false,false,false
0001,"DOYON MANAGEMENT SERVICES, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,12.7616,procurement,1,FD6UQN89RKH3,0001,P00078,2026-04-22,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
EPC17011,EASTERN RESEARCH GROUP INC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,12.6568,procurement,1,DK4TBEJRAR56,EPC17011,P00107,2026-05-01,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0322F0077,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,12.5179,procurement,1,LEEMJD9WKDC9,68HE0322F0077,P00014,2025-10-21,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HERC23F0558,FIRELAKE-DIVERSIFIED JV2 LLC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,12.3870,procurement,1,QC1YBQ3R3DS5,68HERC23F0558,P00013,2026-02-02,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HERH21F0033,"CHEMTEX ENVIRONMENTAL LABORATORY, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,12.3818,procurement,1,TH96VNRTSGY4,68HERH21F0033,P00025,2026-03-27,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
EPW16009,ABT GLOBAL LLC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,12.1884,procurement,1,X1ZXL81Y8E18,EPW16009,P00085,2025-11-07,FULL AND OPEN COMPETITION,3,false,true,false,false,false
68HERD23F0044,"AGILE DECISION SCIENCES, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,12.1743,procurement,1,C6EMRJ67V4M3,68HERD23F0044,P00030,2026-04-17,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,3,false,true,false,true,false
68HERH22F0074,"GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,12.1285,procurement,1,SMNWM6HN79X5,68HERH22F0074,P00011,2026-01-15,FULL AND OPEN COMPETITION,0,true,true,false,false,false
68HE0320F0091,VERSAR-ENVIROCON JV,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,12.1073,procurement,1,MW18QP5CSBW1,68HE0320F0091,P00023,2025-02-07,FULL AND OPEN COMPETITION,3,true,true,false,false,false
68HE0722F0166,AYUDA MC2 JV LLC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,11.9712,procurement,1,J2PCLW5XAX95,68HE0722F0166,P00005,2025-07-29,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HERD21C0001,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,11.9371,procurement,1,D3LHU66KBLD5,68HERD21C0001,P00052,2026-03-16,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HERC22C0047,"MPF FEDERAL, LLC",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,11.6788,procurement,1,LLA5KJMFQPU8,68HERC22C0047,P00032,2026-04-08,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,2,true,true,false,true,false
68HERH20F0255,"OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,11.6102,procurement,1,JW7MLW3RRK34,68HERH20F0255,P00061,2025-06-03,FULL AND OPEN COMPETITION,0,true,true,false,false,false
68HE0222F0025,ENVIRONMENTAL RESTORATION LLC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,11.5240,procurement,1,MHMPN3F73NX3,68HE0222F0025,P00015,2026-04-03,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,3,false,true,false,true,false
EPC14016,"TETRA TECH, INC.",Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,11.5204,procurement,1,X38LAAB5HB64,EPC14016,P00093,2025-07-24,FULL AND OPEN COMPETITION,1,true,true,false,false,false
EPG17C00197,"BLUEWATER FEDERAL SOLUTIONS, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,11.3556,procurement,1,C18KUFQ2L6L4,EPG17C00197,P00059,2025-03-10,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,true,true,false,true,false
68HERH19F0199,SRC INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,11.3308,procurement,1,DC9UXK381JR5,68HERH19F0199,P00043,2025-05-01,FULL AND OPEN COMPETITION,0,false,true,false,false,false
EPC14014,EASTERN RESEARCH GROUP INC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,11.3146,procurement,1,DK4TBEJRAR56,EPC14014,P00064,2024-07-02,FULL AND OPEN COMPETITION,2,false,true,false,false,false
EPB18H00021,EASTERN RESEARCH GROUP INC,Environmental Protection Agency,Environmental Protection Agency,BPA CALL,11.3047,procurement,1,DK4TBEJRAR56,EPB18H00021,P00046,2023-11-02,FULL AND OPEN COMPETITION,0,false,true,false,false,false
68HERH22F0117,UNISON SOFTWARE INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,11.0168,procurement,1,WK4KLC4ZBNF8,68HERH22F0117,P00024,2026-03-26,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0424F0007,"KEMRON ENVIRONMENTAL SERVICES, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,11.0000,procurement,1,XANQARYHQFR1,68HE0424F0007,P00003,2025-01-08,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,true,true,false,true,false
68HE0H18F1516,"MAXIMUS FEDERAL CONSULTING, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.9581,procurement,1,RYMXZHTX4WP3,68HE0H18F1516,P00042,2024-01-24,FULL AND OPEN COMPETITION,11,false,true,false,false,false
68HE0423F0085,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.9341,procurement,1,LEEMJD9WKDC9,68HE0423F0085,P00007,2026-04-08,FULL AND OPEN COMPETITION,3,false,true,false,false,false
68HE0724F0081,"EQM SERVICES, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.9117,procurement,1,YZCLNX5DTCM4,68HE0724F0081,P00002,2026-01-28,NOT AVAILABLE FOR COMPETITION,0,true,true,false,false,false
EPD06013,DYNAMAC CORPORATION,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,10.8382,procurement,1,UECJK1DS3KF1,EPD06013,P00044,2024-07-24,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,true,true,false,true,false
EPG17H01433,"PLATEAU SOFTWARE, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.8030,procurement,1,RDRMK6YZBA44,EPG17H01433,P00046,2024-03-28,FULL AND OPEN COMPETITION,10,false,true,false,false,false
68HE0123F0007,"AECOM TECHNICAL SERVICES, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.7738,procurement,1,EPUXNLX5EYC4,68HE0123F0007,P00010,2025-07-17,FULL AND OPEN COMPETITION,4,false,true,false,false,false
68HERH22F0285,RESEARCH TRIANGLE INSTITUTE,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.7666,procurement,1,JJHCMK4NT5N3,68HERH22F0285,P00031,2026-04-28,FULL AND OPEN COMPETITION,4,false,true,false,false,false
68HE0923F0074,"TETRA TECH, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.6554,procurement,1,J8CNBANBZ6U8,68HE0923F0074,P00007,2025-12-17,FULL AND OPEN COMPETITION,0,false,true,false,false,false
0002,CGI FEDERAL INC.,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.5972,procurement,1,TRKEP1HEBNS5,0002,P00029,2026-05-11,FULL AND OPEN COMPETITION,0,false,true,false,false,false
68HE0724F0054,LPS KEMRON JV LLC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.5507,procurement,1,M5KFVRNVBU94,68HE0724F0054,P00007,2025-07-29,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HERC23F0478,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.4066,procurement,1,LEEMJD9WKDC9,68HERC23F0478,P00011,2026-03-10,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,true,true,false,true,false
68HERC21F0453,SKINNER DEVELOPMENT INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.3767,procurement,1,UKLEMEC71394,68HERC21F0453,P00023,2026-03-11,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HE0723F0149,"SPECPRO-AYUDA JV, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.3668,procurement,1,MBKML4MQK3S5,68HE0723F0149,P00006,2025-07-02,NOT AVAILABLE FOR COMPETITION,0,true,true,false,false,false
68HE0921F0058,"ICF INCORPORATED, L.L.C.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.2557,procurement,1,QHBLBNKKV4U3,68HE0921F0058,P00048,2026-04-16,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0421F0015,CDM FEDERAL PROGRAMS CORPORATION,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.1882,procurement,1,DHS5ZJSFCSH9,68HE0421F0015,P00020,2025-08-26,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0722F0061,CDM FEDERAL PROGRAMS CORPORATION,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.1617,procurement,1,DHS5ZJSFCSH9,68HE0722F0061,P00010,2025-09-05,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HE0323F0076,"AECOM TECHNICAL SERVICES, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.1161,procurement,1,EPUXNLX5EYC4,68HE0323F0076,P00007,2025-07-22,FULL AND OPEN COMPETITION,2,true,true,false,false,false
68HE0H18F1508,MERP SYSTEMS INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,10.0518,procurement,1,CJCKJLNQKLM1,68HE0H18F1508,P00012,2023-12-15,FULL AND OPEN COMPETITION,3,true,true,false,false,false
68HE0521F0107,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.9941,procurement,1,LEEMJD9WKDC9,68HE0521F0107,P00010,2025-05-12,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HE0524F0034,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.9695,procurement,1,LEEMJD9WKDC9,68HE0524F0034,P00007,2026-03-09,FULL AND OPEN COMPETITION,4,true,true,false,false,false
68HERH20F0247,"OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.9600,procurement,1,JW7MLW3RRK34,68HERH20F0247,P00075,2025-05-30,FULL AND OPEN COMPETITION,0,true,true,false,false,false
EPW17024,SERVICESOURCE INC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,9.9541,procurement,1,XE8KLB3SCAN9,EPW17024,P00038,2024-03-04,NOT AVAILABLE FOR COMPETITION,1,true,true,false,false,false
CCO00200009C1100DEAM3698G010329,"JOHNSON CONTROLS GOVERNMENT SYSTEMS, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.8941,procurement,1,RXNUR4G46NG3,CCO00200009C1100DEAM3698G010329,P00043,2026-01-09,NON-COMPETITIVE DELIVERY ORDER,1,true,true,false,false,false
68HE0121F0005,HDR APTIM LLC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.8724,procurement,1,CN49Q7KWML89,68HE0121F0005,P00008,2024-09-12,FULL AND OPEN COMPETITION,8,false,true,false,false,false
68HE0322F0033,ENVIRONMENTAL RESTORATION LLC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.8340,procurement,1,MHMPN3F73NX3,68HE0322F0033,P00008,2026-05-14,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HERH23F0056,"AIRBORNE ASPECT, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.7189,procurement,1,GN51H5KVH9W3,68HERH23F0056,P00018,2026-03-27,FULL AND OPEN COMPETITION,0,true,true,false,false,false
68HERC24F0453,FIRELAKE-DIVERSIFIED JV2 LLC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.7137,procurement,1,QC1YBQ3R3DS5,68HERC24F0453,P00007,2026-02-03,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,0,true,true,false,true,false
68HE0420F0040,"TETRA TECH, INC.",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.6771,procurement,1,W4NLBJHRP7H3,68HE0420F0040,P00015,2026-01-14,FULL AND OPEN COMPETITION,1,true,true,false,false,false
68HERH22F0309,CDM A JOINT VENTURE,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.6327,procurement,1,H3BHALXMJDF5,68HERH22F0309,P00011,2025-08-06,FULL AND OPEN COMPETITION,2,false,true,false,false,false
68HE0522F0149,"CH2M HILL, INC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.5691,procurement,1,NBG7N3TRX7K4,68HE0522F0149,P00010,2025-07-23,FULL AND OPEN COMPETITION,5,false,true,false,false,false
68HERH20F0254,"OAK RIDGE ASSOCIATED UNIVERSITIES, INCORPORATED",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.5628,procurement,1,JW7MLW3RRK34,68HERH20F0254,P00057,2025-06-04,FULL AND OPEN COMPETITION,0,true,true,false,false,false
68HE0323F0041,"EA ENGINEERING, SCIENCE, AND TECHNOLOGY, INC., PBC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.5611,procurement,1,LEEMJD9WKDC9,68HE0323F0041,P00011,2025-11-26,FULL AND OPEN COMPETITION,3,true,true,false,false,false
68HE0923F0080,WESTON SOLUTIONS INC,Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.5601,procurement,1,Z4XGALW7L9K6,68HE0923F0080,P00006,2024-05-31,FULL AND OPEN COMPETITION,0,false,true,false,false,false
EPW15011,INDUSTRIAL ECONOMICS INC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,9.5403,procurement,1,F1BNQ68LSJ61,EPW15011,P00116,2024-08-02,FULL AND OPEN COMPETITION,4,false,true,false,false,false
0010,"PRIMUS SOLUTIONS, LLC",Environmental Protection Agency,Environmental Protection Agency,DELIVERY ORDER,9.5161,procurement,1,YYZXLJD6NTZ9,0010,P00111,2026-04-28,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,3,false,true,false,true,false
EPW17008,SRC INC,Environmental Protection Agency,Environmental Protection Agency,DEFINITIVE CONTRACT,9.5145,procurement,1,DC9UXK381JR5,EPW17008,P00034,2024-04-25,FULL AND OPEN COMPETITION,2,false,true,false,false,false
